Time,SoC
1.72844e+09,-18.2
1.72844e+09,10.5
1.72844e+09,4.3
1.72844e+09,-2.4
1.72844e+09,49.7
1.72844e+09,29.3
1.72844e+09,2.1
1.72849e+09,83.2
1.72849e+09,1.6
1.72849e+09,21.7
1.72849e+09,-5.2
1.72849e+09,135.7
1.72849e+09,34
1.72849e+09,1.6
1.72849e+09,-7.1
1.72849e+09,2.6
1.72849e+09,83.4
1.72849e+09,-41.7
1.72849e+09,67.4
1.72849e+09,-21.6
1.72849e+09,-0.5
1.72852e+09,2.6
1.72852e+09,9.8
1.72852e+09,29.1
1.72852e+09,35.2
1.72852e+09,-25
1.72852e+09,3.6
1.72852e+09,22.9
1.72853e+09,10.3
1.72853e+09,63.9
1.72853e+09,24.2
1.72853e+09,0.6
1.72853e+09,11.4
1.72853e+09,2.3
1.72853e+09,5.4
1.72853e+09,34.9
1.72853e+09,-9.3
1.72853e+09,2.6
1.72853e+09,2.6
1.72853e+09,2.6
1.72853e+09,2.4
1.72853e+09,2.4
1.72854e+09,4.3
1.72854e+09,53.6
1.72854e+09,38.3
1.72854e+09,-7.5
1.72854e+09,-21.7
1.72854e+09,45.2
1.72854e+09,36.1
1.72854e+09,3.4
1.72854e+09,-12.5
1.72854e+09,-1.5
1.72854e+09,17
1.72854e+09,3.6
1.72854e+09,17.8
1.72854e+09,3.3
1.72854e+09,2.1
1.72854e+09,47.1
1.72855e+09,-4.1
1.72858e+09,16.1
1.72858e+09,8.8
1.72858e+09,-0.5
1.72858e+09,2.4
1.72858e+09,-0.9
1.72858e+09,-20.5
1.72858e+09,4.3
1.72858e+09,2.5
1.72858e+09,14.6
1.72858e+09,2.2
1.72858e+09,2
1.72858e+09,2.4
1.72858e+09,77.1
1.72858e+09,-86
1.72858e+09,10.7
1.72858e+09,-18.5
1.72858e+09,18.1
1.72858e+09,39.7
1.72858e+09,2.4
1.72858e+09,4.5
1.72859e+09,2.8
1.72859e+09,-22.5
1.72859e+09,26.5
1.72859e+09,-3.4
1.72859e+09,31.6
1.72859e+09,1.9
1.72859e+09,22.2
1.72859e+09,9.5
1.72859e+09,1.9
1.72859e+09,2.5
1.72859e+09,2.3
1.72859e+09,2.8
1.72859e+09,1.8
1.72859e+09,1.6
1.72859e+09,2.2
1.72859e+09,2.5
1.72859e+09,24
1.72859e+09,1.2
1.72859e+09,36.3
1.72859e+09,-13.7
1.72859e+09,-24.5
1.72859e+09,-33.7
1.72859e+09,2
1.72859e+09,-25.1
1.72859e+09,-13.9
1.72859e+09,97.5
1.72859e+09,2.1
1.72859e+09,-1.9
1.72859e+09,2
1.72859e+09,1.9
1.72859e+09,2
1.72859e+09,2
1.72859e+09,-15.7
1.7286e+09,3.8
1.7286e+09,2.8
1.7286e+09,16.2
1.7286e+09,5.5
1.7286e+09,3.9
1.7286e+09,41.7
1.7286e+09,5.7
1.7286e+09,3.7
1.7286e+09,2.8
1.7286e+09,3
1.7286e+09,2.9
1.7286e+09,2.6
1.7286e+09,2.7
1.7286e+09,2.5
1.72861e+09,2.4
1.72861e+09,2.3
1.72861e+09,2.4
1.72861e+09,2.4
1.72861e+09,2.4
1.72861e+09,-25.3
1.72861e+09,-55.5
1.72861e+09,2
1.72861e+09,27.2
1.72861e+09,-8.9
1.72861e+09,0
1.72861e+09,2.2
1.72861e+09,2.6
1.72861e+09,2.1
1.72861e+09,0.9
1.72861e+09,2.9
1.72861e+09,6.7
1.72861e+09,6.7
1.72861e+09,10.4
1.72862e+09,14.4
1.72862e+09,3.4
1.72862e+09,2.7
1.72862e+09,7.3
1.72862e+09,7.3
1.72862e+09,-66
1.72862e+09,20.7
1.72862e+09,35.6
1.72862e+09,4.3
1.72862e+09,18.5
1.72862e+09,-9.3
1.72863e+09,2.7
1.72863e+09,-43.9
1.72863e+09,30
1.72864e+09,1.5
1.72864e+09,11.6
1.72864e+09,2.7
1.72864e+09,82.7
1.72864e+09,-60.6
1.72864e+09,-59.6
1.72864e+09,2.8
1.72864e+09,64.2
1.72864e+09,0.7
1.72864e+09,-3
1.72864e+09,2.1
1.72864e+09,29.8
1.72864e+09,4.3
1.72865e+09,53.9
1.72865e+09,-15.2
1.72865e+09,65.3
1.72865e+09,35.8
1.72865e+09,28.8
1.72865e+09,61
1.72865e+09,2.7
1.72867e+09,11.6
1.72867e+09,4.8
1.72867e+09,22.1
1.72867e+09,42.7
1.72867e+09,34.1
1.72867e+09,3.5
1.72867e+09,57.9
1.72867e+09,53
1.72867e+09,23.5
1.72867e+09,87.1
1.72867e+09,2.5
1.72867e+09,-21.1
1.72868e+09,2.5
1.72868e+09,3.2
1.72869e+09,58
1.72869e+09,2.7
1.72869e+09,26.8
1.72869e+09,-6.6
1.72869e+09,-28.7
1.72869e+09,5.6
1.72869e+09,1.9
1.72869e+09,2
1.72869e+09,1.4
1.72869e+09,2.2
1.72869e+09,2.2
1.72869e+09,3
1.72869e+09,2.2
1.72869e+09,2
1.72869e+09,2.1
1.72869e+09,2.3
1.72869e+09,2
1.72869e+09,2.1
1.72869e+09,2.1
1.72869e+09,1.4
1.72869e+09,2.7
1.72869e+09,24.2
1.72869e+09,8.6
1.72869e+09,41.5
1.72869e+09,15.7
1.7287e+09,2.8
1.7287e+09,40.3
1.7287e+09,2.3
1.72871e+09,3
1.72871e+09,-17.9
1.72871e+09,65.3
1.72871e+09,-9.3
1.72871e+09,2.8
1.72871e+09,2.1
1.72875e+09,10.5
1.72875e+09,3.3
1.72875e+09,2.1
1.72875e+09,-2.1
1.72875e+09,16.3
1.72875e+09,16.1
