Time,SoC
1.72858e+09,-3.2
1.72858e+09,113.2
1.72858e+09,14.8
1.72858e+09,10
1.72858e+09,8.8
1.72858e+09,168.4
1.72859e+09,-14
1.72859e+09,113.2
1.72859e+09,86.8
1.72859e+09,-11.6
1.72859e+09,168.4
1.72859e+09,-22.4
1.72859e+09,10
1.72859e+09,97.6
1.72859e+09,40
1.72859e+09,18.4
1.72859e+09,168.4
1.72859e+09,6.4
1.72859e+09,4
1.72859e+09,96.4
1.72859e+09,168.4
1.72859e+09,11.2
1.72859e+09,14.8
1.72859e+09,168.4
1.7286e+09,104.8
1.7286e+09,2.8
1.7286e+09,10
1.7286e+09,86.8
1.7286e+09,98.8
1.72861e+09,6.4
1.72861e+09,168.4
1.72861e+09,5.2
1.72861e+09,17.2
1.72861e+09,164.8
1.72861e+09,127.6
1.72861e+09,-14
1.72861e+09,-2
1.72861e+09,122.8
1.72861e+09,168.4
1.72862e+09,8.8
1.72862e+09,-10.4
1.72862e+09,126.4
1.72862e+09,92.8
1.72862e+09,23.2
1.72862e+09,168.4
1.72862e+09,-18.8
1.72862e+09,-18.8
1.72862e+09,-30.8
1.72862e+09,-30.8
1.72862e+09,-34.4
1.72862e+09,-34.4
1.72862e+09,-38
1.72862e+09,-38
1.72862e+09,-41.6
1.72862e+09,-40.4
1.72862e+09,-44
1.72862e+09,-44
1.72862e+09,-47.6
1.72862e+09,-46.4
1.72862e+09,-48.8
1.72862e+09,-48.8
1.72862e+09,-47.6
1.72862e+09,-48.8
1.72862e+09,-47.6
1.72862e+09,-47.6
1.72862e+09,-48.8
1.72862e+09,-47.6
1.72862e+09,-48.8
1.72862e+09,-48.8
1.72862e+09,-47.6
1.72862e+09,-48.8
1.72862e+09,-50
1.72862e+09,-48.8
1.72862e+09,-51.2
1.72862e+09,-50
1.72862e+09,-52.4
1.72862e+09,-51.2
1.72862e+09,-53.6
1.72862e+09,-52.4
1.72862e+09,-54.8
1.72862e+09,-54.8
1.72862e+09,-56
1.72862e+09,-56
1.72862e+09,-58.4
1.72862e+09,-57.2
1.72863e+09,-60.8
1.72863e+09,-59.6
1.72863e+09,-63.2
1.72863e+09,-63.2
1.72863e+09,-70.4
1.72863e+09,-80
1.72863e+09,226
1.72863e+09,203.2
1.72866e+09,-69.2
1.72866e+09,-51.2
1.72866e+09,-4.4
1.72866e+09,-4.4
1.72866e+09,10
1.72866e+09,11.2
1.72866e+09,95.2
1.72866e+09,168.4
1.72866e+09,-9.2
1.72866e+09,125.2
1.72866e+09,-11.6
1.72866e+09,110.8
1.72866e+09,4
1.72866e+09,168.4
1.72867e+09,-8
1.72867e+09,97.6
1.72867e+09,1.6
1.72867e+09,168.4
1.72867e+09,1.6
1.72867e+09,168.4
1.72868e+09,1.6
1.72868e+09,13.6
1.72868e+09,46
1.72868e+09,20.8
1.72868e+09,80.8
1.72868e+09,8.8
1.72868e+09,85.6
1.72868e+09,168.4
1.72868e+09,5.2
1.72868e+09,-8
1.72868e+09,95.2
1.72868e+09,7.6
1.72868e+09,185.2
1.72868e+09,-4.4
1.72868e+09,80.8
1.72868e+09,8.8
1.72868e+09,74.8
1.72868e+09,168.4
1.72869e+09,1.6
1.72869e+09,-0.8
1.72869e+09,136
1.72869e+09,168.4
1.72869e+09,-23.6
1.72869e+09,-24.8
1.72869e+09,-36.8
1.72869e+09,-36.8
1.72869e+09,-44
1.72869e+09,-44
1.72869e+09,-50
1.72869e+09,-50
1.72869e+09,-52.4
1.72869e+09,-52.4
1.72869e+09,-53.6
1.72869e+09,-52.4
1.72869e+09,-51.2
1.72869e+09,-51.2
1.72869e+09,-53.6
1.72869e+09,-52.4
1.72869e+09,-54.8
1.72869e+09,-54.8
1.72869e+09,-57.2
1.72869e+09,-57.2
1.72869e+09,-60.8
1.72869e+09,-60.8
1.72869e+09,-68
1.72869e+09,-80
1.72869e+09,226
1.72869e+09,220
1.7287e+09,40
1.72872e+09,43.6
1.72883e+09,-53.6
1.72883e+09,-3.2
1.72883e+09,122.8
1.72883e+09,-4.4
1.72883e+09,154
1.72883e+09,-12.8
1.72883e+09,112
1.72883e+09,226
1.72883e+09,13.6
1.72883e+09,13.6
1.72883e+09,11.2
1.72883e+09,12.4
1.72883e+09,10
1.72883e+09,11.2
1.72883e+09,8.8
1.72883e+09,168.4
1.72884e+09,4
1.72884e+09,-15.2
1.72884e+09,197.2
1.72884e+09,-11.6
1.72884e+09,113.2
1.72884e+09,61.6
1.72884e+09,12.4
1.72884e+09,13.6
1.72884e+09,131.2
1.72884e+09,-12.8
1.72884e+09,89.2
1.72884e+09,7.6
1.72884e+09,168.4
1.72884e+09,11.2
1.72884e+09,18.4
1.72884e+09,-6.8
1.72884e+09,121.6
1.72884e+09,168.4
1.72884e+09,5.2
1.72884e+09,1.6
1.72884e+09,78.4
1.72884e+09,134.8
1.72884e+09,-14
1.72884e+09,60.4
1.72884e+09,20.8
1.72884e+09,168.4
1.72885e+09,6.4
1.72885e+09,8.8
1.72885e+09,134.8
1.72885e+09,222.4
1.72885e+09,-2
1.72885e+09,168.4
1.72885e+09,5.2
1.72885e+09,176.8
1.72885e+09,4
1.72885e+09,142
1.72885e+09,26.8
1.72886e+09,168.4
1.72886e+09,14.8
1.72886e+09,168.4
1.72886e+09,5.2
1.72886e+09,150.4
1.72886e+09,0.4
1.72886e+09,202
1.72886e+09,-65.6
1.72886e+09,140.8
1.72886e+09,18.4
1.72886e+09,168.4
1.72886e+09,19.6
1.72886e+09,2.8
1.72886e+09,209.2
1.72886e+09,0.4
1.72886e+09,163.6
1.72887e+09,204.4
1.72887e+09,31.6
1.72887e+09,206.8
1.72887e+09,40
1.72887e+09,226
1.72887e+09,34
1.72887e+09,30.4
1.72887e+09,175.6
1.72887e+09,-46.4
1.72887e+09,220
1.72887e+09,106
1.72887e+09,12.4
1.72887e+09,12.4
1.72887e+09,5.2
1.72887e+09,6.4
1.72887e+09,1.6
1.72887e+09,1.6
1.72887e+09,-3.2
1.72887e+09,-3.2
1.72887e+09,-8
1.72887e+09,-8
1.72887e+09,-14
1.72887e+09,-14
1.72887e+09,-22.4
1.72887e+09,-22.4
1.72887e+09,-33.2
1.72887e+09,-33.2
1.72887e+09,-42.8
1.72887e+09,-42.8
1.72887e+09,-47.6
1.72887e+09,-46.4
1.72887e+09,-48.8
1.72887e+09,-48.8
1.72887e+09,-47.6
1.72888e+09,-48.8
1.72888e+09,-47.6
1.72888e+09,-48.8
1.72888e+09,-47.6
1.72888e+09,-47.6
1.72888e+09,-48.8
1.72888e+09,-47.6
1.72888e+09,-48.8
1.72888e+09,-47.6
1.72888e+09,-48.8
1.72888e+09,-47.6
1.72888e+09,-50
1.72888e+09,-48.8
1.72888e+09,-50
1.72888e+09,-48.8
1.72888e+09,-50
1.72888e+09,-50
1.72888e+09,-51.2
1.72888e+09,-50
1.72888e+09,-51.2
1.72888e+09,-51.2
1.72888e+09,-52.4
1.72888e+09,-52.4
1.72888e+09,-53.6
1.72888e+09,-52.4
1.72888e+09,-53.6
1.72888e+09,-53.6
1.72888e+09,-54.8
1.72888e+09,-54.8
1.72888e+09,-56
1.72888e+09,-54.8
1.72888e+09,-56
1.72888e+09,-56
1.72888e+09,-57.2
1.72888e+09,-57.2
1.72888e+09,-59.6
1.72888e+09,-58.4
1.72888e+09,-60.8
1.72888e+09,-59.6
1.72888e+09,-62
1.72888e+09,-62
1.72888e+09,-64.4
1.72888e+09,-64.4
1.72888e+09,-66.8
1.72888e+09,-66.8
1.72888e+09,-70.4
1.72888e+09,-70.4
1.72888e+09,-75.2
1.72889e+09,-80
1.72889e+09,226
1.72889e+09,221.2
1.72889e+09,164.8
1.72889e+09,168.4
1.72895e+09,-2
1.72895e+09,4
1.72895e+09,205.6
1.72895e+09,170.8
1.72895e+09,29.2
1.72895e+09,168.4
1.72895e+09,-17.6
1.72895e+09,-17.6
1.72895e+09,-28.4
1.72895e+09,-28.4
1.72895e+09,-33.2
1.72895e+09,-32
1.72895e+09,-35.6
1.72895e+09,-35.6
1.72895e+09,-39.2
1.72895e+09,-39.2
1.72895e+09,-41.6
1.72895e+09,-41.6
1.72895e+09,-45.2
1.72895e+09,-45.2
1.72895e+09,-46.4
1.72896e+09,-46.4
1.72896e+09,-47.6
1.72896e+09,-46.4
1.72896e+09,-47.6
1.72896e+09,-45.2
1.72896e+09,-47.6
1.72896e+09,-46.4
1.72896e+09,-47.6
1.72896e+09,-46.4
1.72896e+09,-48.8
1.72896e+09,-47.6
1.72896e+09,-48.8
1.72896e+09,-48.8
1.72896e+09,-50
1.72896e+09,-50
1.72896e+09,-51.2
1.72896e+09,-51.2
1.72896e+09,-52.4
1.72896e+09,-52.4
1.72896e+09,-53.6
1.72896e+09,-53.6
1.72896e+09,-56
1.72896e+09,-54.8
1.72896e+09,-58.4
1.72896e+09,-57.2
1.72896e+09,-60.8
1.72896e+09,-60.8
1.72896e+09,-66.8
1.72896e+09,-80
1.72896e+09,226
1.72896e+09,202
1.72901e+09,-80
1.72901e+09,-57.2
1.72901e+09,168.4
1.72901e+09,168.4
1.72901e+09,4
1.72901e+09,168.4
1.72901e+09,10
1.72901e+09,-8
1.72901e+09,79.6
1.72901e+09,-3.2
1.72901e+09,121.6
1.72901e+09,-23.6
1.72901e+09,121.6
1.72901e+09,95.2
1.72901e+09,-14
1.72901e+09,-10.4
1.72901e+09,100
1.72901e+09,168.4
1.72902e+09,1.6
1.72902e+09,194.8
1.72902e+09,-12.8
1.72902e+09,132.4
1.72902e+09,-9.2
1.72902e+09,0.4
1.72902e+09,168.4
1.72902e+09,140.8
1.72902e+09,-10.4
1.72902e+09,84.4
1.72902e+09,7.6
1.72902e+09,168.4
1.72902e+09,5.2
1.72902e+09,20.8
1.72902e+09,120.4
1.72902e+09,110.8
1.72902e+09,10
1.72902e+09,168.4
1.72903e+09,2.8
1.72903e+09,168.4
1.72904e+09,5.2
1.72904e+09,16
1.72904e+09,96.4
1.72904e+09,184
1.72904e+09,7.6
1.72904e+09,155.2
1.72904e+09,6.4
1.72904e+09,5.2
1.72904e+09,125.2
1.72904e+09,168.4
1.72904e+09,-9.2
1.72904e+09,-2
1.72904e+09,156.4
1.72904e+09,29.2
1.72904e+09,146.8
1.72904e+09,168.4
1.72904e+09,-17.6
1.72904e+09,-18.8
1.72904e+09,-29.6
1.72904e+09,-29.6
1.72904e+09,-34.4
1.72904e+09,-33.2
1.72904e+09,-36.8
1.72904e+09,-36.8
1.72904e+09,-40.4
1.72904e+09,-40.4
1.72904e+09,-45.2
1.72904e+09,-44
1.72904e+09,-46.4
1.72904e+09,-46.4
1.72904e+09,-47.6
1.72904e+09,-48.8
1.72904e+09,-46.4
1.72904e+09,-46.4
1.72904e+09,-47.6
1.72904e+09,-46.4
1.72904e+09,-47.6
1.72904e+09,-46.4
1.72904e+09,-47.6
1.72905e+09,-46.4
1.72905e+09,-47.6
1.72905e+09,-47.6
1.72905e+09,-48.8
1.72905e+09,-47.6
1.72905e+09,-50
1.72905e+09,-48.8
1.72905e+09,-50
1.72905e+09,-50
1.72905e+09,-51.2
1.72905e+09,-51.2
1.72905e+09,-52.4
1.72905e+09,-52.4
1.72905e+09,-53.6
1.72905e+09,-52.4
1.72905e+09,-54.8
1.72905e+09,-53.6
1.72905e+09,-56
1.72905e+09,-54.8
1.72905e+09,-57.2
1.72905e+09,-56
1.72905e+09,-58.4
1.72905e+09,-58.4
1.72905e+09,-60.8
1.72905e+09,-60.8
1.72905e+09,-64.4
1.72905e+09,-64.4
1.72905e+09,-70.4
1.72905e+09,-80
1.72905e+09,226
1.72905e+09,210.4
1.72906e+09,37.6
1.72909e+09,41.2
1.72909e+09,-60.8
1.72909e+09,-3.2
1.72909e+09,55.6
1.72909e+09,168.4
1.7291e+09,2.8
1.7291e+09,107.2
1.7291e+09,1.6
1.7291e+09,168.4
1.7291e+09,1.6
1.7291e+09,162.4
1.7291e+09,-12.8
1.7291e+09,113.2
1.7291e+09,16
1.72911e+09,7.6
1.72911e+09,192.4
1.72911e+09,113.2
1.72911e+09,12.4
1.72911e+09,17.2
1.72911e+09,101.2
1.72911e+09,168.4
1.72911e+09,1.6
1.72911e+09,168.4
1.72911e+09,7.6
1.72911e+09,168.4
1.72911e+09,-5.6
1.72911e+09,208
1.72911e+09,20.8
1.72911e+09,115.6
1.72912e+09,5.2
1.72912e+09,10
1.72912e+09,168.4
1.72912e+09,16
1.72912e+09,13.6
1.72912e+09,13.6
1.72912e+09,11.2
1.72912e+09,13.6
1.72912e+09,11.2
1.72912e+09,13.6
1.72912e+09,10
1.72912e+09,168.4
1.72912e+09,6.4
1.72912e+09,13.6
1.72912e+09,10
1.72912e+09,13.6
1.72912e+09,10
1.72912e+09,10
1.72912e+09,31.6
1.72912e+09,-9.2
1.72912e+09,139.6
1.72912e+09,140.8
1.72912e+09,-11.6
1.72912e+09,158.8
1.72912e+09,-0.8
1.72912e+09,13.6
1.72912e+09,101.2
1.72912e+09,164.8
1.72912e+09,0.4
1.72912e+09,170.8
1.72912e+09,-12.8
1.72912e+09,-12.8
1.72912e+09,-26
1.72912e+09,-26
1.72912e+09,-32
1.72912e+09,-32
1.72912e+09,-36.8
1.72912e+09,-36.8
1.72912e+09,-41.6
1.72913e+09,-41.6
1.72913e+09,-45.2
1.72913e+09,-44
1.72913e+09,-46.4
1.72913e+09,-46.4
1.72913e+09,-47.6
1.72913e+09,-47.6
1.72913e+09,-48.8
1.72913e+09,-47.6
1.72913e+09,-46.4
1.72913e+09,-47.6
1.72913e+09,-48.8
1.72913e+09,-47.6
1.72913e+09,-48.8
1.72913e+09,-47.6
1.72913e+09,-48.8
1.72913e+09,-48.8
1.72913e+09,-50
1.72913e+09,-48.8
1.72913e+09,-51.2
1.72913e+09,-50
1.72913e+09,-52.4
1.72913e+09,-51.2
1.72913e+09,-52.4
1.72913e+09,-52.4
1.72913e+09,-54.8
1.72913e+09,-53.6
1.72913e+09,-56
1.72913e+09,-54.8
1.72913e+09,-57.2
1.72913e+09,-57.2
1.72913e+09,-59.6
1.72913e+09,-59.6
1.72913e+09,-63.2
1.72913e+09,-62
1.72913e+09,-68
1.72913e+09,-80
1.72913e+09,226
1.72913e+09,218.8
1.72914e+09,37.6
1.72918e+09,-56
1.72918e+09,202
1.72918e+09,168.4
1.72918e+09,5.2
1.72918e+09,175.6
1.72918e+09,-5.6
1.72918e+09,84.4
1.72918e+09,-8
1.72918e+09,191.2
1.72919e+09,4
1.72919e+09,1.6
1.72919e+09,103.6
1.72919e+09,168.4
1.72919e+09,2.8
1.72919e+09,12.4
1.72919e+09,77.2
1.72919e+09,-5.6
