Time,SoC
-1,372.45
-1,372.45
-1,371.25
-1,370.4
-1,369.85
-1,369.8
-1,371.5
-1,369.95
-1,371.15
-1,372.55
-1,371.95
-1,371.95
-1,371.9
-1,372.05
-1,372
-1,368.3
-1,370.5
-1,370.7
-1,372.15
-1,372.6
-1,371.75
-1,371.65
-1,372.4
-1,371.65
-1,371.7
-1,371.6
-1,371.7
-1,371.7
-1,370.3
-1,368.25
-1,366.85
-1,366.6
-1,369.3
-1,370.65
-1,373.4
-1,369.8
-1,370.45
-1,364.95
-1,367.8
-1,371.85
-1,371.15
-1,369.25
-1,370.1
-1,369.05
-1,367.5
-1,371.15
-1,367.45
-1,366.75
-1,371.9
-1,370.8
-1,370.75
-1,370.7
-1,367.6
-1,371.3
-1,373.05
-1,370.85
-1,368.85
-1,369.1
-1,369.7
-1,369.9
-1,369.9
-1,369.95
-1,369.95
-1,370.05
-1,370.05
-1,370.1
-1,370.05
-1,369.65
-1,369.65
-1,369.45
-1,369.4
-1,369.4
-1,369.6
-1,370.15
-1,369.85
-1,369.15
-1,367.4
-1,369.2
-1,368.1
-1,369.15
-1,369
-1,369
-1,369
-1,369
-1,368.95
-1,368.8
-1,366.55
-1,366.95
-1,366
-1,371.75
-1,366.8
-1,365.8
-1,364.6
-1,364.85
-1,365.9
-1,365.2
-1,364.8
-1,364.1
-1,367
-1,365.75
-1,364.95
-1,364.8
-1,364.95
-1,364.9
-1,365.1
-1,365
-1,364.25
-1,363.75
-1,364.05
-1,361.65
-1,363.15
-1,363.75
-1,365.2
-1,363.3
-1,363.85
-1,363.4
-1,364.1
-1,363.55
-1,363.95
-1,361.2
-1,363.5
-1,364
-1,364.65
-1,364.4
-1,364.9
-1,365.4
-1,364.55
-1,363.2
-1,362.95
-1,365.15
-1,364.6
-1,363.85
-1,363.2
-1,366
-1,367
-1,362.8
-1,364.2
-1,362.45
-1,367.7
-1,365.35
-1,362.6
-1,364.35
-1,363.25
-1,361
-1,361.8
-1,362.45
-1,364.6
-1,360.3
-1,359.7
-1,362.55
-1,364
-1,364.65
-1,364.3
-1,364.1
-1,363.6
-1,361.5
-1,363
-1,365.3
-1,364.6
-1,363.85
-1,363.2
-1,363.85
-1,363.35
-1,364.35
-1,364.25
-1,363.95
-1,364
-1,363.95
-1,363.9
-1,364
-1,364.1
-1,363.85
-1,363.3
-1,364.15
-1,364.3
-1,363.45
-1,361.8
-1,362.1
-1,363.1
-1,363.3
-1,364.2
-1,361.75
-1,362.1
-1,362.1
-1,362.55
-1,362.5
-1,362.5
-1,362.6
-1,362.6
-1,362.6
-1,362.6
-1,362.6
-1,362.6
-1,362.65
-1,362.6
-1,362.65
-1,362.6
-1,362.65
-1,356.85
-1,364.7
-1,357.35
-1,360.8
-1,368
-1,358.9
-1,358.85
-1,360.1
-1,359.35
-1,358.4
-1,356.55
-1,358.4
-1,359.1
-1,357.25
-1,358.35
-1,360.85
-1,357.05
-1,356.25
-1,356.7
-1,359.7
-1,354.95
-1,361.35
-1,356.2
-1,356
-1,352.25
-1,358.75
-1,354.95
-1,355.85
-1,353.85
-1,358.4
-1,355.5
-1,354.9
-1,355.4
-1,354.65
-1,355.95
-1,354.05
-1,354.7
-1,355.5
-1,356.8
-1,355.25
-1,356.3
-1,356
-1,355.7
-1,354.85
-1,354.05
-1,354.7
-1,355.8
-1,353.2
-1,355.4
-1,355.45
-1,354.25
-1,353.4
-1,355.5
-1,354.5
-1,356.1
-1,350
-1,357.25
-1,358.15
-1,356.05
-1,355.45
-1,350.75
-1,352.95
-1,358.95
-1,354.55
-1,357.9
-1,354.05
-1,357.8
-1,356.65
-1,356.65
-1,356.7
-1,356.75
-1,356.8
-1,356.85
-1,356.8
-1,356.85
-1,356.85
-1,356.8
-1,356.85
-1,356.85
-1,356.8
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.9
-1,356.85
-1,356.9
-1,356.9
-1,356.85
-1,356.9
-1,356.9
-1,356.8
-1,356.85
-1,355.45
-1,355.05
-1,357.9
-1,354.8
-1,356.35
-1,355.25
-1,356
-1,356.05
-1,356.2
-1,356.35
-1,356.3
-1,356.3
-1,356
-1,356.15
-1,357.4
-1,355.05
-1,355.65
-1,355.85
-1,356.25
-1,355.6
-1,355.55
-1,355
-1,355.75
-1,355.65
-1,353.15
-1,356.4
-1,354.8
-1,356.15
-1,355.7
-1,355.65
-1,355.7
-1,355.7
-1,355.6
-1,355.65
-1,355.6
-1,355.7
-1,355.7
-1,355.7
-1,355.65
-1,355.65
-1,354.45
-1,353
-1,351.3
-1,355
-1,355.05
-1,355.5
-1,355.75
-1,355.4
-1,355.15
-1,355.4
-1,352.1
-1,352.65
-1,351.3
-1,355.95
-1,355
-1,351.75
-1,351.55
-1,351.75
-1,354.4
-1,354.4
-1,358.3
-1,349.2
-1,353.05
-1,350.45
-1,356.7
-1,352.75
-1,351.05
-1,354.95
-1,354.3
-1,354.3
-1,353.05
-1,354.5
-1,352.8
-1,352.3
-1,351.5
-1,355.15
-1,354.3
-1,353.9
-1,354.05
-1,354.1
-1,354.15
-1,354.1
-1,354.1
-1,353.45
-1,352.2
-1,351.45
-1,351.95
-1,350.5
-1,351.6
-1,354.3
-1,353.55
-1,353.6
-1,353.65
-1,352.55
-1,347.45
-1,351.5
-1,350.4
-1,350.7
-1,352.2
-1,351.65
-1,355.35
-1,350.25
-1,350.6
-1,352.95
-1,353.4
-1,355.3
-1,353
-1,351.75
-1,352.7
-1,355.45
-1,353.05
-1,351.45
-1,349.35
-1,350.65
-1,352.8
-1,350.1
-1,349.75
-1,355.35
